branch_code,name,city,street,building_number,orientation_number,longitude,latitude
z-box-jirkov-b-nemcove-1080,Z-BOX,Jirkov,B. Němcové,1080,,13.44221,50.49251
z-box-jirkov-ervenicka-1068,Z-BOX,Jirkov,Ervěnická,1068,,13.44556,50.49369
z-box-blatno-u-chomutova-blatno-115-kd-horalka,Z-BOX,Blatno u Chomutova,Blatno,115,,13.35884,50.50965
z-box-jirkov-mladeznicka-1643,Z-BOX,Jirkov,Mládežnická,1643,,13.4313,50.49881
z-box-jirkov-ervenicka-1731-potraviny,Z-BOX,Jirkov,Ervěnická,1731,,13.44538,50.49589
z-box-jirkov-vinaricka-2152-tesco,Z-BOX,Jirkov,Vinařická,2152,,13.44446,50.4995
z-box-jirkov-nam-dr-e-benese-1560,Z-BOX,Jirkov,náměstí Dr. E. Beneše,1560,,13.4486,50.49969
z-box-jirkov-dvorakova-1909,Z-BOX,Jirkov,Dvořákova,1909,,13.44321,50.50121
z-box-jirkov-hornicka-1464,Z-BOX,Jirkov,Hornická,1464,,13.44156,50.50245
z-box-jirkov-u-sauny-1739,Z-BOX,Jirkov,U Sauny,1739,,13.45053,50.50187
z-box-jirkov-pod-privadecem-1307,Z-BOX,Jirkov,Pod Přivaděčem,1307,,13.43937,50.50437
z-box-jirkov-k-marxe-1688,Z-BOX,Jirkov,K. Marxe,1688,,13.43631,50.50544
z-box-jirkov-budovatelu-1356,Z-BOX,Jirkov,Budovatelů,1356,,13.4488,50.50485
z-box-jirkov-gen-svobody-1724,Z-BOX,Jirkov,Gen. Svobody,1724,,13.44188,50.50694
z-box-most-velebudicka-1247-retail-park-most,Z-BOX,Most,Velebudická,1247,,13.65562,50.48695
z-box-most-ceska-1077,Z-BOX,Most,Česká,1077,,13.6503,50.4875
z-box-most-lipova-819-od-kahan,Z-BOX,Most,Lipová,819,,13.6519,50.49142
z-box-most-tr-budovatelu-2923-166,Z-BOX,Most,tř. Budovatelů,2923,166,13.63493,50.49288
z-box-vtelno-u-spejcharu-95,Z-BOX,Vtelno,U Špejcharu,95,,13.67279,50.49024
z-box-most-bohuslava-vrbenskeho-3135,Z-BOX,Most,Bohuslava Vrbenského,3135,,13.65561,50.49264
z-box-most-visnova-3129,Z-BOX,Most,Višňová,3129,,13.65622,50.49335
z-box-libceves-skolni-78-u-ceske-posty,Z-BOX,Libčeves,Školní,78,,13.83644,50.45253
z-box-kostice-kostice-26,Z-BOX,Koštice,Koštice,26,,13.94442,50.40394
z-box-msene-lazne-mladeznicka-175,Z-BOX,Mšené Lázně,Mládežnická,175,,14.12583,50.36532
z-box-martineves-martineves-24,Z-BOX,Martiněves,Martiněves,24,,14.15338,50.37452
z-box-libochovice-havlickova-449,Z-BOX,Libochovice,Havlíčkova,449,,14.04832,50.40687
straskov-straskov-169,Z-BOX,Straškov,Straškov,169,,14.2468,50.36146
z-box-racineves-racineves-128,Z-BOX,Račíněves,Račíněves,128,,14.21814,50.37492
z-box-ledcice-ledcice-108,Z-BOX,Ledčice,Ledčice,108,,14.29358,50.34119
z-box-vranany-vranany-37,Z-BOX,Vraňany,Vraňany,37,,14.36352,50.31953
z-box-mnetes-mnetes-28,Z-BOX,Mnetěš,Mnetěš,28,,14.28135,50.36551
z-box-cernoucek-cernoucek-50-obecni-urad,Z-BOX,Černouček,Černouček,50,,14.30889,50.36126
z-box-luzec-nad-vltavou-9-kvetna-112,Z-BOX,Lužec nad Vltavou,9. května,112,,14.40024,50.32088
z-box-horni-berkovice-klidna-304,Z-BOX,Horní Beřkovice,Klidná,304,,14.35841,50.35755
z-box-zalezlice-zalezlice-60,Z-BOX,Zálezlice,Zálezlice,60,,14.43472,50.30808
z-box-obristvi-bedricha-smetany-22,Z-BOX,Obříství,Bedřicha Smetany,22,,14.47038,50.29842
z-box-bykev-bykev-50,Z-BOX,Býkev,Býkev,50,,14.41683,50.34716
z-box-obristvi-svatopluka-cecha-18,Z-BOX,Obříství,Svatopluka Čecha,18,,14.47912,50.2955
z-box-tuhan-tuhan-109,Z-BOX,Tuhaň,Tuhaň,109,,14.5172,50.29543
z-box-kly-zabori-u-autobusove-zastavky,Z-BOX,Kly,Záboří,,,14.52109,50.30836
z-box-melnik-prazska-4296,Z-BOX,Mělník,Pražská,4296,,14.48964,50.34209
z-box-melnik-italska-2775-17,Z-BOX,Mělník,Italská,2775,17,14.49477,50.34262
z-box-maly-ujezd-maly-ujezd-95-u-obecniho-uradu,Z-BOX,Malý Újezd,Malý Újezd,95,,14.53449,50.33161
z-box-maly-ujezd-vavrinec-autobus-zastavka,Z-BOX,Malý Újezd,Vavřineč,,,14.55066,50.32421
z-box-melnik-u-potoka-3471,Z-BOX,Mělník,U Potoka,3471,,14.48946,50.34977
z-box-melnik-vodarenska-219,Z-BOX,Mělník,Vodárenská,219,,14.48002,50.35219
velky-borek-sportovni-275,Z-BOX,Velký Borek,Sportovní,275,,14.51553,50.34304
z-box-melnik-vodarenska-3653-tesco,Z-BOX,Mělník,Vodárenská,3653,,14.48346,50.35405
z-box-melnik-klasterni-3630,Z-BOX,Mělník,Klášterní,3630,,14.47549,50.35834
z-box-liblice-liblice-24,Z-BOX,Liblice,Liblice,24,,14.58972,50.31171
z-box-melnicke-vtelno-melnicke-vtelno-69-3,Z-BOX,Mělnické Vtelno,Mělnické Vtelno,69,3,14.69783,50.35155
z-box-repin-hlavni-8,Z-BOX,Řepín,Hlavní,8,,14.63608,50.3671
z-box-bezno-j-f-pachty-283,Z-BOX,Bezno,J. F. Pachty,283,,14.79629,50.36827
piskova-lhota-piskova-lhota-u-c-p-103,Z-BOX,Písková Lhota,Písková Lhota u č.p.,103,,14.87829,50.36716
z-box-krnsko-krnsko-autobus-zast,Z-BOX,Krnsko,Krnsko,,,14.86687,50.37781
neprevazka-neprevazka-49,Z-BOX,Nepřevázka,Nepřevázka,49,,14.91778,50.37953
dobrovice-seemanova-128,Z-BOX,Dobrovice,Seemanova,128,,14.96407,50.36902
mlada-boleslav-na-strani-194,Z-BOX,Mladá Boleslav,Na Stráni,194,,14.88555,50.40075
z-box-mlada-boleslav-mileny-hazove-1544,Z-BOX,Mladá Boleslav,Mileny Hážové,1544,,14.90599,50.40381
z-box-repov-repov-autobus-zastavka,Z-BOX,Řepov,Řepov,,,14.95758,50.40227
z-box-mlada-boleslav-nadrazni-311-km-prona,Z-BOX,Mladá Boleslav,Nádražní,311,,14.89399,50.40488
z-box-mlada-boleslav-jicinska-1350-oc-olympia,Z-BOX,Mladá Boleslav,Jičínská,1350,,14.9398,50.40855
z-box-mlada-boleslav-jicinska-1419,Z-BOX,Mladá Boleslav,Jičínská,1419,,14.94471,50.40869
z-box-mlada-boleslav-jicinska-1025,Z-BOX,Mladá Boleslav,Jičínská,1025,,14.92568,50.41023
z-box-mlada-boleslav-namesti-republiky-1053-zabka,Z-BOX,Mladá Boleslav,náměstí Republiky,1053,,14.91657,50.41059
z-box-mlada-boleslav-jicinska-1326,Z-BOX,Mladá Boleslav,Jičínská,1326,,14.93178,50.41063
zidneves-zidneves-33,Z-BOX,Židněves,Židněves,33,,14.99565,50.41161
z-box-dolni-bousov-pozarniku-513,Z-BOX,Dolní Bousov,Požárníků,513,,15.1291,50.44002
z-box-jicin-janouskova-456,Z-BOX,Jičín,Janouškova,456,,15.34884,50.4292
jicin-pod-kozeluhy-570-1,Z-BOX,Jičín,Pod Koželuhy,570,,15.35243,50.431
jicin-ruska-45,Z-BOX,Jičín,Ruská,45,,15.34925,50.43435
jicin-jungmannova-1103,Z-BOX,Jičín,Jungmannova,1103,,15.35688,50.43374
z-box-jicin-bozeny-nemcove-50,Z-BOX,Jičín,Boženy Němcové,50,,15.34885,50.43787
z-box-jicin-u-trati-1251,Z-BOX,Jičín,U Trati,1251,,15.36433,50.43472
z-box-jicin-husova-1058,Z-BOX,Jičín,Husova,1058,,15.36264,50.43539
z-box-jicin-m-koneva-118,Z-BOX,Jičín,M. Koněva,118,,15.3457,50.44113
jicin-hradecka-1141,Z-BOX,Jičín,Hradecká,1141,,15.36907,50.43508
jicin-bolzanova-512,Z-BOX,Jičín,Bolzanova,512,,15.35704,50.43968
z-box-jicin-kosmonautu-780,Z-BOX,Jičín,Kosmonautů,780,,15.361,50.43949
jicin-hradecka,Z-BOX,Jičín,Hradecká,,,15.38808,50.43345
jicin-j-s-kubina-448,Z-BOX,Jičín,J. Š. Kubína,448,,15.34648,50.44391
z-box-jicin-leose-janacka-888,Z-BOX,Jičín,Leoše Janáčka,888,,15.35689,50.44252
lazne-belohrad-t-g-masaryka-113,Z-BOX,Lázně Bělohrad,T. G. Masaryka,113,,15.57638,50.42913
z-box-dubenec-dubenec-16,Z-BOX,Dubenec,Dubenec,16,,15.79137,50.37932
z-box-velichovky-dlazdena-7-vedle-vyvesek,Z-BOX,Velichovky,Dlážděná,7,,15.8422,50.35572
z-box-jaromer-dolecka-974,Z-BOX,Jaroměř,Dolecká,974,,15.90711,50.34496
z-box-jaromer-rybalkova-629,Z-BOX,Jaroměř,Rybalkova,629,,15.91345,50.3467
z-box-jaromer-svatopluka-cecha-349,Z-BOX,Jaroměř,Svatopluka Čecha,349,,15.91279,50.34833
z-box-jaromer-husova-100,Z-BOX,Jaroměř,Husova,100,,15.91476,50.35507
z-box-jaromer-husova-123-e-bioneta,Z-BOX,Jaroměř,Husova,123,,15.91325,50.35607
jaromer-studnickova-260,Z-BOX,Jaroměř,Studničkova,260,,15.92272,50.35286
z-box-jaromer-ruzova-453,Z-BOX,Jaroměř,Růžová,453,,15.92432,50.35901
z-box-jaromer-nachodska-221-auto-bos,Z-BOX,Jaroměř,Náchodská,221,,15.9297,50.36031
z-box-dolany-u-jaromere-dolany-90-autobusova-zastavka,Z-BOX,Dolany u Jaroměře,Dolany,90,,15.95552,50.38061
ceska-skalice-maloskalicka-168,Z-BOX,Česká Skalice,Maloskalická,168,,16.03503,50.39656
z-box-studnice-studnice-131,Z-BOX,Studnice,Studnice,131,,16.09157,50.42275
z-box-nachod-kostelecka-1204,Z-BOX,Náchod,Kostelecká,1204,,16.16645,50.42317
z-box-dolni-radechova-na-kruhovce-231-parkoviste,Z-BOX,Dolní Radechová,Na Kruhovce,231,,16.1524,50.43694
z-box-velke-porici-poricska-parkoviste,Z-BOX,Velké Poříčí,Poříčská,,,16.18959,50.46079
z-box-chvalkovice-chvalkovice-130-obecni-urad,Z-BOX,Chvalkovice,Chvalkovice,130,,15.97695,50.41401
z-box-hronov-husova-536,Z-BOX,Hronov,Husova,536,,16.18131,50.4743
z-box-hronov-bozeny-nemcove-689,Z-BOX,Hronov,Boženy Němcové,689,,16.18776,50.47667
z-box-hronov-hostovskeho-660,Z-BOX,Hronov,Hostovského,660,,16.17822,50.47708
z-box-hronov-dvorska-49-sberny-dvur,Z-BOX,Hronov,Dvorská,49,,16.18034,50.47961
z-box-vysoka-pec-j-fucika-46-ou-vysoka-pec,Z-BOX,Vysoká Pec,J. Fučíka,46,,13.47,50.52303
z-box-most-zdenka-fibicha-2832-46,Z-BOX,Most,Zdeňka Fibicha,2832,46,13.63216,50.49585
z-box-most-tyrsova-3460-1,Z-BOX,Most,Tyršova,3460,,13.63236,50.49875
z-box-most-ke-koupalisti-3090,Z-BOX,Most,Ke koupališti,3090,,13.64387,50.49696
z-box-most-ruzova-1426,Z-BOX,Most,Růžová,1426,,13.652,50.49567
z-box-most-vita-nejedleho-1186,Z-BOX,Most,Víta Nejedlého,1186,,13.63909,50.49802
z-box-most-visnova-1008,Z-BOX,Most,Višňová,1008,,13.65651,50.49561
z-box-most-jana-krize-1208,Z-BOX,Most,Jana Kříže,1208,,13.66169,50.49677
z-box-most-topolova-1456-star-color,Z-BOX,Most,Topolová,1456,,13.649,50.49822
z-box-most-tr-budovatelu-1873-13,Z-BOX,Most,tř. Budovatelů,1873,13,13.63858,50.49919
z-box-most-radnicni-3400-oc-central,Z-BOX,Most,Radniční,3400,,13.6402,50.5007
z-box-most-k-j-erbena-parkoviste,Z-BOX,Most,K. J. Erbena,,,13.6619,50.50046
z-box-most-tr-budovatelu-1998,Z-BOX,Most,tř. Budovatelů,1998,,13.63903,50.5034
z-box-patokryje-patokryje-35-ou-patokryje,Z-BOX,Patokryje,Patokryje,35,,13.70496,50.50009
z-box-luzice-u-mostu-luzice-130-coop,Z-BOX,Lužice u Mostu,Lužice,130,,13.75216,50.49273
z-box-klapy-klapy-200,Z-BOX,Klapý,Klapý,200,,14.00403,50.43369
z-box-podsedice-podsedice-5,Z-BOX,Podsedice,Podsedice,5,,13.95051,50.47247
z-box-budyne-nad-ohri-prazska-345,Z-BOX,Budyně nad Ohří,Pražská,345,,14.12946,50.4047
dusniky-dusniky-151,Z-BOX,Dušníky,Dušníky,151,,14.19049,50.42334
z-box-roudnice-nad-labem-9-kvetna-mml-real-group-a-s,Z-BOX,Roudnice nad Labem,9. května,,,14.22589,50.4206
roudnice-nad-labem-neklanova-2700,Z-BOX,Roudnice nad Labem,Neklanova,2700,,14.2407,50.42211
z-box-roudnice-nad-labem-neklanova-2693-tesco,Z-BOX,Roudnice nad Labem,Neklanova,2693,,14.23926,50.42474
roudnice-nad-labem-alej-17-listopadu,Z-BOX,Roudnice nad Labem,Alej 17. listopadu,,,14.24539,50.42389
z-box-roudnice-nad-labem-kratochvilova-1991,Z-BOX,Roudnice nad Labem,Kratochvílova,1991,,14.25472,50.4213
z-box-roudnice-nad-labem-hornicka-1570,Z-BOX,Roudnice nad Labem,Hornická,1570,,14.24305,50.42605
roudnice-nad-labem-trida-t-g-masaryka-1351,Z-BOX,Roudnice nad Labem,třída T. G. Masaryka,1351,,14.24884,50.42533
roudnice-nad-labem-namesti-28-rijna-1693,Z-BOX,Roudnice nad Labem,Náměstí 28. října,1693,,14.26714,50.42354
libkovice-pod-ripem-libkovice-pod-ripem-17,Z-BOX,Libkovice pod Řípem,Libkovice pod Řípem,17,,14.34425,50.39305
roudnice-nad-labem-prokopova-1992,Z-BOX,Roudnice nad Labem,Prokopova,1992,,14.27799,50.42626
z-box-vedomice-na-pruhonu-270,Z-BOX,Vědomice,Na Průhonu,270,,14.25895,50.44024
z-box-citov-citov-203,Z-BOX,Cítov,Cítov,203,,14.39752,50.37314
dolni-berkovice-vlineves-38,Z-BOX,Dolní Beřkovice,Vliněves,38,,14.44744,50.37293
z-box-vedomice-na-zavadilce-58,Z-BOX,Vědomice,Na Zavadilce,58,,14.26163,50.44071
z-box-melnik-ceskolipska-3332-1,Z-BOX,Mělník,Českolipská,3332,,14.46769,50.36158
z-box-dolni-berkovice-dolni-berkovice-331,Z-BOX,Dolní Beřkovice,Dolní Beřkovice,331,,14.45116,50.39265
z-box-horni-pocaply-horni-pocaply-247,Z-BOX,Horní Počaply,Horní Počaply,247,,14.38982,50.4231
melnik-chloumecka-27,Z-BOX,Mělník,Chloumecká,27,,14.49782,50.37143
stremy-stremy-63,Z-BOX,Střemy,Střemy,63,,14.56494,50.38363
z-box-vysoka-vysoka-78,Z-BOX,Vysoká,Vysoká,78,,14.53363,50.41233
z-box-zelizy-zelizy-58,Z-BOX,Želízy,Želízy,58,,14.46549,50.4235
chorusice-chorusice-103,Z-BOX,Chorušice,Chorušice,103,,14.67297,50.39018
z-box-nimerice-horni-cetno-36,Z-BOX,Niměřice,Horní Cetno,36,,14.79413,50.40357
z-box-mseno-nadrazni-325,Z-BOX,Mšeno,Nádražní,325,,14.64113,50.43576
skalsko-skalsko-74,Z-BOX,Skalsko,Skalsko,74,,14.76153,50.42731
mlada-boleslav-vodarenska-162,Z-BOX,Mladá Boleslav,Čejetice,,,14.88569,50.41302
z-box-mlada-boleslav-t-g-masaryka-1077,Z-BOX,Mladá Boleslav,T. G. Masaryka,1077,,14.91175,50.4122
mlada-boleslav-laurinova-150,Z-BOX,Mladá Boleslav,Laurinova,150,,14.91056,50.41861
z-box-mlada-boleslav-tr-vaclava-klementa-1459-oc-bondy,Z-BOX,Mladá Boleslav,Tř. Václava Klementa,1459,,14.91575,50.4198
z-box-mlada-boleslav-zaluzanska-1267,Z-BOX,Mladá Boleslav,Zalužanská,1267,,14.93248,50.41224
z-box-mlada-boleslav-na-radouci-1311,Z-BOX,Mladá Boleslav,Na Radouči,1311,,14.90277,50.42516
z-box-mlada-boleslav-kratka-1301,Z-BOX,Mladá Boleslav,Krátká,1301,,14.91054,50.425
z-box-mlada-boleslav-u-stadionu-1234,Z-BOX,Mladá Boleslav,U Stadionu,1234,,14.90867,50.4272
mlada-boleslav-na-radouci-1120,Z-BOX,Mladá Boleslav,Na Radouči,1120,,14.90608,50.431
z-box-mlada-boleslav-jana-palacha-1297,Z-BOX,Mladá Boleslav,Jana Palacha,1297,,14.91856,50.42831
z-box-mlada-boleslav-na-radouci-1451,Z-BOX,Mladá Boleslav,Na Radouči,1451,,14.9079,50.43377
mlada-boleslav-havlickova-1308,Z-BOX,Mladá Boleslav,Havlíčkova,1308,,14.91742,50.43364
kosmonosy-mladeznicka-1435,Z-BOX,Kosmonosy,Mládežnická,1435,,14.92224,50.43247
z-box-mlada-boleslav-kosmonosy-1255,Z-BOX,Mladá Boleslav,Kosmonosy,1255,,14.91552,50.43423
z-box-kosmonosy-kosmonosy-1237-retail-park,Z-BOX,Kosmonosy,Kosmonosy,1237,,14.91128,50.43615
z-box-bradlec-u-borku-520,Z-BOX,Bradlec,U Borku,520,,14.89961,50.44283
z-box-kosmonosy-pod-koupalistem-707,Z-BOX,Kosmonosy,Pod koupalištěm,707,,14.92054,50.44128
z-box-kosmonosy-debrska-1000-oc-kvartet,Z-BOX,Kosmonosy,Debřská,1000,,14.927,50.44058
z-box-bradlec-na-vysluni-u-detskeho-hriste,Z-BOX,Bradlec,Na Výsluní,,,14.90278,50.44898
sobotka-predmestska-286,Z-BOX,Sobotka,Předměstská,286,,15.17907,50.46805
z-box-libun-libun-27-u-obecniho-uradu,Z-BOX,Libuň,Libuň,27,,15.29923,50.4981
z-box-nova-paka-husitska-1922,Z-BOX,Nová Paka,Husitská,1922,,15.51243,50.4869
nova-paka-na-trzisti,Z-BOX,Nová Paka,Na Tržišti,,,15.51519,50.49401
z-box-nova-paka-komenskeho-300,Z-BOX,Nová Paka,Komenského,300,,15.5185,50.49363
z-box-nova-paka-zahorskeho-168,Z-BOX,Nová Paka,Záhorského,168,,15.51551,50.49557
lomnice-nad-popelkou-nadrazni-1059,Z-BOX,Lomnice nad Popelkou,Nádražní,1059,,15.37591,50.52711
z-box-stara-paka-revolucni-14,Z-BOX,Stará Paka,Revoluční,14,,15.49283,50.51118
z-box-dvur-kralove-nad-labem-nabrezi-benesovo-2913,Z-BOX,Dvůr Králové nad Labem,nábřeží Benešovo,2913,,15.80665,50.42776
dvur-kralove-nad-labem-alesova-3083-1,Z-BOX,Dvůr Králové nad Labem,Alešova,3083,,15.81096,50.42579
z-box-dvur-kralove-nad-labem-erbenova-2928,Z-BOX,Dvůr Králové nad Labem,Erbenova,2928,,15.81558,50.42868
z-box-dvur-kralove-nad-labem-rohacova-2968,Z-BOX,Dvůr Králové nad Labem,Roháčova,2968,,15.80875,50.43253
z-box-dvur-kralove-legionarska-2989,Z-BOX,Dvůr Králové,Legionářská,2989,,15.81663,50.43177
z-box-dvur-kralove-nad-labem-husova-120,Z-BOX,Dvůr Králové nad Labem,Husova,120,,15.8124,50.433
z-box-choustnikovo-hradiste-choustnikovo-hradiste-102,Z-BOX,Choustníkovo Hradiště,Choustníkovo Hradiště,102,,15.87854,50.42662
cerven-koubovka-387,Z-BOX,Červený Kostelec,Koubovka,387,,16.09685,50.47345
z-box-cerveny-kostelec-stolin-105-saar-gummi,Z-BOX,Červený Kostelec,Stolín,105,,16.07392,50.47449
z-box-cerveny-kostelec-5-kvetna-1238-penny,Z-BOX,Červený Kostelec,5. května,1238,,16.09039,50.47647
z-box-police-nad-metuji-u-damianky-268,Z-BOX,Police nad Metují,U Damiánky,268,,16.23363,50.53554
z-box-police-nad-metuji-hvezdecka-340,Z-BOX,Police nad Metují,Hvězdecká,340,,16.23884,50.5387
broumov-vetrna-228-1,Z-BOX,Broumov,Větrná,228,,16.32789,50.5798
z-box-most-slovenskeho-narodniho-povstani-2609-52,Z-BOX,Most,Slovenského národního povstání,2609,52,13.6266,50.51071
z-box-most-u-stadionu-1563,Z-BOX,Most,U Stadionu,1563,,13.64737,50.50878
z-box-most-taboritu-1653,Z-BOX,Most,Táboritů,1653,,13.63742,50.51103
z-box-most-moskevska-508,Z-BOX,Most,Moskevská,508,,13.65655,50.50791
z-box-most-jaroslava-seiferta-2239-26,Z-BOX,Most,Jaroslava Seiferta,2239,26,13.63868,50.51155
z-box-most-rudolicka-1706-4,Z-BOX,Most,Rudolická,1706,4,13.65265,50.5115
z-box-most-kabatnicka-1701,Z-BOX,Most,Kabátnická,1701,,13.64627,50.51245
z-box-most-jana-opletala-1684-28,Z-BOX,Most,Jana Opletala,1684,28,13.6306,50.5146
z-box-most-sous-28-rijna-108-smerem-do-ul-hranicni,Z-BOX,Most,Souš,,,13.6283,50.52493
z-box-hrobcice-hrobcice-29,Z-BOX,Hrobčice,Hrobčice,29,,13.787,50.5185
z-box-branany-branany-169,Z-BOX,Braňany,Braňany,169,,13.71142,50.54209
z-box-bilina-sibova-330,Z-BOX,Bílina,Síbova,330,,13.76844,50.5411
z-box-bilina-aleska-268,Z-BOX,Bílina,Aléská,268,,13.77718,50.54196
z-box-bilina-prazska-206-95-hornicka-nemocnice-spol-s-r-o,Z-BOX,Bílina,Pražská,206,95,13.78473,50.54089
z-box-cizkovice-zamecka-297,Z-BOX,Čížkovice,Zámecká,297,,14.02598,50.48528
z-box-sulejovice-9-kvetna-80,Z-BOX,Sulejovice,9. května,80,,14.03781,50.49756
z-box-lovosice-sirejovicka,Z-BOX,Lovosice,Siřejovická,,,14.05296,50.50611
z-box-brozany-nad-ohri-doksanska-418,Z-BOX,Brozany nad Ohří,Doksanská,418,,14.14884,50.45614
z-box-lovosice-smetanova-966-1,Z-BOX,Lovosice,Smetanova,966,1,14.04068,50.51543
lukavec-lukavec-27,Z-BOX,Lukavec u Lovosic,Lukavec,27,,14.08511,50.50135
z-box-lovosice-palackeho-c-p-147,Z-BOX,Lovosice,Palackého,č.p.147,,14.04694,50.51585
lovosice-terezinska-1120,Z-BOX,Lovosice,Terezínská,1120,,14.06077,50.51132
z-box-velemin-velemin-2,Z-BOX,Velemín,Velemín,2,,13.97719,50.53783
z-box-velemin-velemin-96,Z-BOX,Velemín,Velemín,96,,13.97892,50.54135
z-box-terezin-nove-kopisty-73,Z-BOX,Terezín,Nové Kopisty,73,,14.11335,50.50303
z-box-bohusovice-nad-ohri-husovo-namesti-54,Z-BOX,Bohušovice nad Ohří,Husovo náměstí,54,,14.14995,50.49389
z-box-bohusovice-nad-ohri-hrdly-4,Z-BOX,Bohušovice nad Ohří,Hrdly,4,,14.16981,50.48385
z-box-zalhostice-zalhostice-2,Z-BOX,Žalhostice,Žalhostice,2,,14.09211,50.5231
z-box-hrobce-na-navsi-88,Z-BOX,Hrobce,Na Návsi,88,,14.23135,50.46247
z-box-travcice-travcice-202,Z-BOX,Travčice,Travčice,202,,14.18755,50.50484
z-box-vrbice-u-roudnice-nad-labem-k-sovici-16,Z-BOX,Vrbice u Roudnice nad Labem,K Sovici,16,,14.29007,50.47187
z-box-steti-ostrovni-478,Z-BOX,Štětí,Ostrovní,478,,14.37614,50.45011
z-box-steti-dlouha-377,Z-BOX,Štětí,Dlouhá,377,,14.37416,50.45417
z-box-steti-stracenska-614,Z-BOX,Štětí,Stračenská,614,,14.3832,50.45249
z-box-hostka-male-namesti-156,Z-BOX,Hoštka,Malé náměstí,156,,14.33462,50.48793
katusice-namesti-budovatelu-43,Z-BOX,Katusice,náměstí Budovatelů,43,,14.77725,50.44569
cista-cista-123,Z-BOX,Čistá u Mladé Boleslavi,Čistá,123,,14.84341,50.47261
bela-pod-bezdezem-na-vysluni-1010,Z-BOX,Bělá pod Bezdězem,Na Výsluní,1010,,14.83047,50.49131
z-box-bakov-nad-jizerou-na-vysluni-980-coop,Z-BOX,Bakov nad Jizerou,Na Výsluní,980,,14.94076,50.47526
bakov-nad-jizerou-boleslavska-226,Z-BOX,Bakov nad Jizerou,Boleslavská,226,,14.93839,50.47884
bela-pod-bezdezem-melnicka-283,Z-BOX,Bělá pod Bezdězem,Mělnická,283,,14.79831,50.50333
mnichovo-hradiste-5-kvetna-184,Z-BOX,Mnichovo Hradiště,5. května,184,,14.96989,50.4992
knezmost-ruzova-57,Z-BOX,Kněžmost,Růžová,57,,15.03865,50.49027
knezmost-hradistska-258,Z-BOX,Kněžmost,Hradišťská,258,,15.0351,50.49264
z-box-bosen-bosen-86,Z-BOX,Boseň,Boseň,86,,15.02263,50.50689
mnichovo-hradiste-vita-nejedleho-846,Z-BOX,Mnichovo Hradiště,Víta Nejedlého,846,,14.97284,50.51739
z-box-mnichovo-hradiste-dr-horice-691,Z-BOX,Mnichovo Hradiště,Dr. Hořice,691,,14.9771,50.51953
z-box-tatobity-tatobity-85-parkoviste-u-obecniho-uradu,Z-BOX,Tatobity,Tatobity,85,,15.26792,50.57302
kostalov-kostalov-330,Z-BOX,Košťálov,Košťálov,330,,15.4121,50.5728
z-box-cista-u-horek-cista-u-horek-248,Z-BOX,Čistá u Horek,Čistá u Horek,248,,15.61268,50.53067
z-box-studenec-u-jilemnice-studenec-370,Z-BOX,Studenec u Jilemnice,Studenec,370,,15.54471,50.56595
z-box-mostek-mostek-145,Z-BOX,Mostek,Mostek,145,,15.6964,50.4868
z-box-studenec-zalesni-lhota-187,Z-BOX,Studenec,Zálesní Lhota,187,,15.56651,50.56779
z-box-dolni-kalna-dolni-kalna-150,Z-BOX,Dolní Kalná,Dolní Kalná,150,,15.64996,50.53974
z-box-nemojov-nemojov-13,Z-BOX,Nemojov,Nemojov,13,,15.75281,50.46735
z-box-benesov-u-semil-benesov-u-semil-197,Z-BOX,Benešov u Semil,Benešov u Semil,197,,15.36062,50.59745
semily-borkovska-573,Z-BOX,Semily,Bořkovská,573,,15.32739,50.59868
z-box-mricna-mricna-217,Z-BOX,Mříčná,Mříčná,217,,15.46847,50.59998
z-box-dvur-kralove-nad-labem-elisky-krasnohorske-2069,Z-BOX,Dvůr Králové nad Labem,Elišky Krásnohorské,2069,,15.80709,50.43583
dvur-kralove-nad-labem-spojenych-narodu-233,Z-BOX,Dvůr Králové nad Labem,Spojených národů,233,,15.80739,50.44315
z-box-dvur-kralove-nad-labem-legionarska-570,Z-BOX,Dvůr Králové nad Labem,Legionářská,570,,15.8186,50.43506
z-box-vitezna-koclerov-203,Z-BOX,Vítězná,Kocléřov,203,,15.79948,50.48757
z-box-hajnice-hajnice-109,Z-BOX,Hajnice,Hajnice,109,,15.9088,50.4877
z-box-havlovice-havlovice-146,Z-BOX,Havlovice,Havlovice,146,,16.02934,50.48827
z-box-rtyne-v-podkrkonosi-hornicka-189,Z-BOX,Rtyně v Podkrkonoší,Hornická,189,,16.06953,50.50696
z-box-upice-dr-a-hejny-1084-hdb,Z-BOX,Úpice,Dr. A. Hejny,1084,,16.01616,50.51378
z-box-batnovice-batnovice-181,Z-BOX,Batňovice,Batňovice,181,,16.03702,50.51776
z-box-male-svatonovice-upicka-216,Z-BOX,Malé Svatoňovice,Úpická,216,,16.0467,50.5291
z-box-male-svatonovice-nadrazni-105,Z-BOX,Malé Svatoňovice,Nádražní,105,,16.0486,50.53129
z-box-velke-svatonovice-velke-svatonovice-388,Z-BOX,Velké Svatoňovice,Velké Svatoňovice,388,,16.02822,50.53408
broumov-trida-masarykova-235,Z-BOX,Broumov,Třída Masarykova,235,,16.32647,50.58957
z-box-teplice-nad-metuji-nam-a-jiraska-269,Z-BOX,Teplice nad Metují,náměstí A. Jiráska,269,,16.17062,50.59139
